Local time,Open,High,Low,Close,Volume
25.07.2021 23:00:00.000 GMT+0200,4409.264,4424.749,4384.201,4424.564,82.89289999999998
26.07.2021 23:00:00.000 GMT+0200,4424.258,4424.501,4372.546,4394.155,121.99290000000002
27.07.2021 23:00:00.000 GMT+0200,4388.158,4415.561,4386.003,4399.452,135.6232
28.07.2021 23:00:00.000 GMT+0200,4400.401,4430.055,4388.101,4413.467,70.41749999999999
29.07.2021 23:00:00.000 GMT+0200,4403.360,4412.067,4378.101,4402.101,111.63500000000002
30.07.2021 23:00:00.000 GMT+0200,4402.101,4402.101,4402.101,4402.101,0
31.07.2021 23:00:00.000 GMT+0200,4402.101,4402.101,4402.101,4402.101,0
01.08.2021 23:00:00.000 GMT+0200,4403.903,4426.867,4385.301,4391.461,87.31410000000001
02.08.2021 23:00:00.000 GMT+0200,4391.864,4424.801,4373.346,4417.452,97.06120000000001
03.08.2021 23:00:00.000 GMT+0200,4418.069,4422.967,4399.852,4404.955,79.3963
04.08.2021 23:00:00.000 GMT+0200,4404.669,4430.501,4402.246,4428.458,62.0525
05.08.2021 23:00:00.000 GMT+0200,4427.566,4440.555,4423.601,4437.801,66.22169999999998
06.08.2021 23:00:00.000 GMT+0200,4437.801,4437.801,4437.801,4437.801,0
07.08.2021 23:00:00.000 GMT+0200,4437.801,4437.801,4437.801,4437.801,0
08.08.2021 23:00:00.000 GMT+0200,4436.352,4439.258,4419.803,4433.801,57.413199999999996
09.08.2021 23:00:00.000 GMT+0200,4435.466,4445.464,4424.046,4435.001,52.516899999999985
10.08.2021 23:00:00.000 GMT+0200,4437.549,4450.758,4428.549,4447.652,55.343300000000006
11.08.2021 23:00:00.000 GMT+0200,4446.860,4462.367,4436.849,4460.249,40.029599999999995
12.08.2021 23:00:00.000 GMT+0200,4461.846,4469.464,4457.401,4467.767,34.4581
13.08.2021 23:00:00.000 GMT+0200,4467.767,4467.767,4467.767,4467.767,0
14.08.2021 23:00:00.000 GMT+0200,4467.767,4467.767,4467.767,4467.767,0
15.08.2021 23:00:00.000 GMT+0200,4463.746,4481.967,4438.849,4479.452,60.604699999999994
16.08.2021 23:00:00.000 GMT+0200,4476.952,4477.452,4417.352,4443.455,94.3862
17.08.2021 23:00:00.000 GMT+0200,4441.564,4454.152,4395.946,4399.446,82.6794
18.08.2021 23:00:00.000 GMT+0200,4394.901,4419.367,4352.701,4408.961,163.8618
19.08.2021 23:00:00.000 GMT+0200,4407.949,4444.701,4376.548,4438.349,113.92709999999998
20.08.2021 23:00:00.000 GMT+0200,4438.349,4438.349,4438.349,4438.349,0
21.08.2021 23:00:00.000 GMT+0200,4438.349,4438.349,4438.349,4438.349,0
22.08.2021 23:00:00.000 GMT+0200,4439.246,4489.467,4437.546,4482.849,61.53070000000001
23.08.2021 23:00:00.000 GMT+0200,4485.264,4495.867,4480.849,4485.949,44.7046
24.08.2021 23:00:00.000 GMT+0200,4488.249,4502.158,4480.701,4497.758,43.950199999999995
25.08.2021 23:00:00.000 GMT+0200,4498.452,4498.467,4469.301,4472.201,84.16499999999999
26.08.2021 23:00:00.000 GMT+0200,4474.352,4513.660,4466.701,4507.958,54.324099999999994
27.08.2021 23:00:00.000 GMT+0200,4507.958,4507.958,4507.958,4507.958,0
28.08.2021 23:00:00.000 GMT+0200,4507.958,4507.958,4507.958,4507.958,0
29.08.2021 23:00:00.000 GMT+0200,4511.552,4537.858,4504.448,4530.661,31.5931
30.08.2021 23:00:00.000 GMT+0200,4532.158,4545.264,4515.655,4529.564,60.744400000000006
31.08.2021 23:00:00.000 GMT+0200,4530.752,4542.767,4522.149,4527.458,43.8518
01.09.2021 23:00:00.000 GMT+0200,4524.855,4546.146,4518.401,4537.701,43.54429999999999
02.09.2021 23:00:00.000 GMT+0200,4539.157,4551.467,4521.646,4535.564,56.50740000000001
03.09.2021 23:00:00.000 GMT+0200,4535.564,4535.564,4535.564,4535.564,0
04.09.2021 23:00:00.000 GMT+0200,4535.564,4535.564,4535.564,4535.564,0
05.09.2021 23:00:00.000 GMT+0200,4536.049,4549.764,4525.801,4546.467,21.038500000000003
06.09.2021 23:00:00.000 GMT+0200,4545.861,4546.301,4512.952,4517.961,48.26799999999999
07.09.2021 23:00:00.000 GMT+0200,4519.758,4526.464,4493.846,4513.464,85.0357
08.09.2021 23:00:00.000 GMT+0200,4513.051,4530.546,4487.146,4493.149,80.37140000000001
09.09.2021 23:00:00.000 GMT+0200,4492.961,4519.358,4458.303,4463.267,82.99159999999999
10.09.2021 23:00:00.000 GMT+0200,4463.267,4463.267,4463.267,4463.267,0
11.09.2021 23:00:00.000 GMT+0200,4463.267,4463.267,4463.267,4463.267,0
12.09.2021 23:00:00.000 GMT+0200,4462.952,4494.367,4445.152,4474.752,143.90570000000002
13.09.2021 23:00:00.000 GMT+0200,4475.152,4488.946,4434.801,4447.461,95.9142
