Local time,Open,High,Low,Close,Volume
06.08.2021 11:00:00.000 GMT+0200,40999,41099,40357,40822,0.1891
06.08.2021 15:00:00.000 GMT+0200,40822,43216,40726,42577,0.23540000000000003
06.08.2021 19:00:00.000 GMT+0200,42578,43391,42537,42750,0.2995
06.08.2021 23:00:00.000 GMT+0200,42659,43344,42647,43339,0.0804
07.08.2021 03:00:00.000 GMT+0200,43341,43996,42910,43380,0.1573
07.08.2021 07:00:00.000 GMT+0200,43375,43711,43124,43540,0.13040000000000002
07.08.2021 11:00:00.000 GMT+0200,43542,44622,43465,43609,0.1548
07.08.2021 15:00:00.000 GMT+0200,43608,43806,42597,43793,0.1679
07.08.2021 19:00:00.000 GMT+0200,43790,44232,43303,44017,0.1458
07.08.2021 23:00:00.000 GMT+0200,44028,44847,43590,44654,0.385
08.08.2021 03:00:00.000 GMT+0200,44653,44681,43875,44399,0.3504
08.08.2021 07:00:00.000 GMT+0200,44401,45379,44272,44537,0.3724
08.08.2021 11:00:00.000 GMT+0200,44537,45179,44198,45094,0.3128
08.08.2021 15:00:00.000 GMT+0200,45095,45254,43702,43805,0.3441
08.08.2021 19:00:00.000 GMT+0200,43805,44319,43362,43901,0.26560000000000006
08.08.2021 23:00:00.000 GMT+0200,43905,44640,43124,43241,0.2759
09.08.2021 03:00:00.000 GMT+0200,43234,43679,42860,43644,0.2359
09.08.2021 07:00:00.000 GMT+0200,43644,43950,43338,43784,0.2253
09.08.2021 11:00:00.000 GMT+0200,43786,46077,43726,45735,0.29969999999999997
09.08.2021 15:00:00.000 GMT+0200,45733,46264,45338,45947,0.2681
09.08.2021 19:00:00.000 GMT+0200,45944,46522,45468,45524,0.2459
09.08.2021 23:00:00.000 GMT+0200,45613,46700,44949,46022,0.2422
10.08.2021 03:00:00.000 GMT+0200,46022,46169,45507,45509,0.18569999999999998
10.08.2021 07:00:00.000 GMT+0200,45510,46208,45370,46184,0.1862
10.08.2021 11:00:00.000 GMT+0200,46180,46212,45254,45982,0.2171
10.08.2021 15:00:00.000 GMT+0200,45982,46141,44700,44844,0.24530000000000002
10.08.2021 19:00:00.000 GMT+0200,44843,45807,44840,45696,0.2071
10.08.2021 23:00:00.000 GMT+0200,45657,45952,45284,45782,0.2224
11.08.2021 03:00:00.000 GMT+0200,45781,46031,45396,45666,0.15950000000000003
11.08.2021 07:00:00.000 GMT+0200,45666,46611,45596,46244,0.2148
11.08.2021 11:00:00.000 GMT+0200,46243,46426,45884,46034,0.1965
11.08.2021 15:00:00.000 GMT+0200,46034,46800,45968,46394,0.2444
11.08.2021 19:00:00.000 GMT+0200,46393,46723,46274,46394,0.19130000000000003
11.08.2021 23:00:00.000 GMT+0200,46369,46429,45478,45809,0.2419
12.08.2021 03:00:00.000 GMT+0200,45808,46260,45588,45633,0.1969
12.08.2021 07:00:00.000 GMT+0200,45630,45670,44902,45283,0.229
12.08.2021 11:00:00.000 GMT+0200,45283,45697,44332,44646,0.2273
12.08.2021 15:00:00.000 GMT+0200,44645,44784,43846,44054,0.2256
12.08.2021 19:00:00.000 GMT+0200,44054,44601,43959,44548,0.18120000000000003
12.08.2021 23:00:00.000 GMT+0200,44555,44720,43930,44548,0.2046
13.08.2021 03:00:00.000 GMT+0200,44548,45427,44505,45307,0.1761
13.08.2021 07:00:00.000 GMT+0200,45309,46382,45188,46216,0.2253
13.08.2021 11:00:00.000 GMT+0200,46216,46672,46194,46575,0.20600000000000002
13.08.2021 15:00:00.000 GMT+0200,46573,46713,46213,46580,0.2011
13.08.2021 19:00:00.000 GMT+0200,46580,47950,46330,47598,0.2379
13.08.2021 23:00:00.000 GMT+0200,47703,47916,47554,47705,0.11280000000000001
14.08.2021 03:00:00.000 GMT+0200,47759,47823,47480,47534,0.0857
14.08.2021 07:00:00.000 GMT+0200,47533,47796,47521,47675,0.0849
14.08.2021 11:00:00.000 GMT+0200,47676,48182,46097,46353,0.22920000000000001
14.08.2021 15:00:00.000 GMT+0200,46352,47052,46215,46951,0.2164
14.08.2021 19:00:00.000 GMT+0200,46952,47406,46437,46714,0.24780000000000002
14.08.2021 23:00:00.000 GMT+0200,46717,47314,46709,47277,0.2696
15.08.2021 03:00:00.000 GMT+0200,47276,47424,46580,46796,0.2418
15.08.2021 07:00:00.000 GMT+0200,46796,46946,45653,45818,0.2449
15.08.2021 11:00:00.000 GMT+0200,45817,46230,45728,45887,0.187
15.08.2021 15:00:00.000 GMT+0200,45888,46567,45592,45960,0.17250000000000001
15.08.2021 19:00:00.000 GMT+0200,45961,46817,45724,46767,0.2102
15.08.2021 23:00:00.000 GMT+0200,46767,47869,46554,47620,0.2713
16.08.2021 03:00:00.000 GMT+0200,47620,48088,47382,47461,0.2411
16.08.2021 07:00:00.000 GMT+0200,47461,47761,47053,47189,0.2077
16.08.2021 11:00:00.000 GMT+0200,47188,47747,47089,47352,0.2119
16.08.2021 15:00:00.000 GMT+0200,47352,47412,46011,46485,0.1972
16.08.2021 19:00:00.000 GMT+0200,46484,46697,45720,46141,0.16299999999999998
16.08.2021 23:00:00.000 GMT+0200,46091,46383,45311,45812,0.21689999999999998
17.08.2021 03:00:00.000 GMT+0200,45816,46664,45774,46431,0.1921
17.08.2021 07:00:00.000 GMT+0200,46432,46516,45706,46243,0.1934
17.08.2021 11:00:00.000 GMT+0200,46243,47201,46236,46711,0.2121
17.08.2021 15:00:00.000 GMT+0200,46711,46839,45581,45698,0.2037
17.08.2021 19:00:00.000 GMT+0200,45697,46227,44581,45057,0.2205
17.08.2021 23:00:00.000 GMT+0200,45018,45063,44469,44857,0.21130000000000002
18.08.2021 03:00:00.000 GMT+0200,44860,45311,44263,45118,0.2266
18.08.2021 07:00:00.000 GMT+0200,45117,45543,44914,45301,0.2037
18.08.2021 11:00:00.000 GMT+0200,45297,45594,44699,45042,0.1945
18.08.2021 15:00:00.000 GMT+0200,45043,46002,45043,45929,0.2073
18.08.2021 19:00:00.000 GMT+0200,45929,46058,44573,44602,0.22060000000000002
18.08.2021 23:00:00.000 GMT+0200,44557,45225,44460,45096,0.2046
19.08.2021 03:00:00.000 GMT+0200,45096,45249,43999,44157,0.18989999999999999
19.08.2021 07:00:00.000 GMT+0200,44157,44998,44070,44750,0.1656
19.08.2021 11:00:00.000 GMT+0200,44753,44910,44178,44611,0.1503
19.08.2021 15:00:00.000 GMT+0200,44613,45984,44456,45656,0.1863
19.08.2021 19:00:00.000 GMT+0200,45656,46935,45460,46655,0.2414
19.08.2021 23:00:00.000 GMT+0200,46609,47421,46397,47184,0.18469999999999998
20.08.2021 03:00:00.000 GMT+0200,47185,47351,46980,47153,0.1578
20.08.2021 07:00:00.000 GMT+0200,47153,47283,46759,46943,0.1411
20.08.2021 11:00:00.000 GMT+0200,46942,47396,46912,47214,0.1472
20.08.2021 15:00:00.000 GMT+0200,47213,49128,47158,48821,0.2353
20.08.2021 19:00:00.000 GMT+0200,48822,48916,48350,48720,0.2189
20.08.2021 23:00:00.000 GMT+0200,48722,49432,48721,48992,0.1077
21.08.2021 03:00:00.000 GMT+0200,48959,49173,48644,48695,0.0736
21.08.2021 07:00:00.000 GMT+0200,48693,49182,48666,48949,0.0546
21.08.2021 11:00:00.000 GMT+0200,48949,49464,48353,49294,0.0847
21.08.2021 15:00:00.000 GMT+0200,49298,49747,49056,49577,0.0862
21.08.2021 19:00:00.000 GMT+0200,49579,49847,48897,49068,0.114
21.08.2021 23:00:00.000 GMT+0200,49069,49468,48782,49051,0.24970000000000003
22.08.2021 03:00:00.000 GMT+0200,49051,49239,48698,49195,0.2322
22.08.2021 07:00:00.000 GMT+0200,49194,49352,49011,49082,0.18879999999999997
22.08.2021 11:00:00.000 GMT+0200,49081,49520,48945,48954,0.2208
22.08.2021 15:00:00.000 GMT+0200,48954,49088,48153,48712,0.25479999999999997
22.08.2021 19:00:00.000 GMT+0200,48712,48827,48275,48469,0.2662
22.08.2021 23:00:00.000 GMT+0200,48467,49541,48347,49486,0.2934
23.08.2021 03:00:00.000 GMT+0200,49485,50438,49406,50363,0.3258
23.08.2021 07:00:00.000 GMT+0200,50363,50470,50051,50327,0.2347
23.08.2021 11:00:00.000 GMT+0200,50326,50553,50091,50357,0.1752
23.08.2021 15:00:00.000 GMT+0200,50356,50398,49377,49745,0.1985
23.08.2021 19:00:00.000 GMT+0200,49744,49843,49083,49569,0.2114
23.08.2021 23:00:00.000 GMT+0200,49569,49760,49062,49264,0.2511
24.08.2021 03:00:00.000 GMT+0200,49270,49617,48832,49545,0.22649999999999998
24.08.2021 07:00:00.000 GMT+0200,49544,49904,49501,49753,0.1723
24.08.2021 11:00:00.000 GMT+0200,49747,49904,49124,49400,0.22039999999999998
24.08.2021 15:00:00.000 GMT+0200,49400,49439,47824,48005,0.24520000000000003
24.08.2021 19:00:00.000 GMT+0200,48005,48468,47895,48403,0.1935
24.08.2021 23:00:00.000 GMT+0200,48404,48447,47658,48066,0.2226
25.08.2021 03:00:00.000 GMT+0200,48065,48343,47783,48067,0.21610000000000001
25.08.2021 07:00:00.000 GMT+0200,48069,48643,47318,47321,0.1908
25.08.2021 11:00:00.000 GMT+0200,47322,47876,47178,47843,0.1869
25.08.2021 15:00:00.000 GMT+0200,47842,48907,47393,48775,0.25070000000000003
25.08.2021 19:00:00.000 GMT+0200,48775,49212,48575,48763,0.21089999999999998
25.08.2021 23:00:00.000 GMT+0200,48763,49413,48757,49353,0.2284
26.08.2021 03:00:00.000 GMT+0200,49355,49400,47672,47941,0.21139999999999998
26.08.2021 07:00:00.000 GMT+0200,47944,48104,46621,46959,0.2288
26.08.2021 11:00:00.000 GMT+0200,46960,47457,46366,46988,0.2112
26.08.2021 15:00:00.000 GMT+0200,46991,47460,46561,46943,0.2179
26.08.2021 19:00:00.000 GMT+0200,46943,47163,46782,47088,0.1838
26.08.2021 23:00:00.000 GMT+0200,47061,47484,46404,47301,0.2111
27.08.2021 03:00:00.000 GMT+0200,47299,47697,46625,46967,0.2232
27.08.2021 07:00:00.000 GMT+0200,46966,47606,46900,47233,0.2005
27.08.2021 11:00:00.000 GMT+0200,47233,47823,47047,47391,0.20639999999999997
27.08.2021 15:00:00.000 GMT+0200,47391,48486,47100,48261,0.34769999999999995
27.08.2021 19:00:00.000 GMT+0200,48261,49199,48198,48971,0.2574
27.08.2021 23:00:00.000 GMT+0200,48971,49348,48780,49327,0.3145
28.08.2021 03:00:00.000 GMT+0200,49327,49362,48934,49034,0.1684
28.08.2021 07:00:00.000 GMT+0200,49034,49145,48719,48998,0.0811
28.08.2021 11:00:00.000 GMT+0200,48996,49134,48623,48957,0.0988
28.08.2021 15:00:00.000 GMT+0200,48953,49230,48448,49048,0.1341
28.08.2021 19:00:00.000 GMT+0200,49048,49169,48586,48803,0.1113
28.08.2021 23:00:00.000 GMT+0200,48803,49658,48749,49624,0.1464
29.08.2021 03:00:00.000 GMT+0200,49624,49699,47868,48232,0.20839999999999997
29.08.2021 07:00:00.000 GMT+0200,48231,48697,48173,48580,0.1555
29.08.2021 11:00:00.000 GMT+0200,48580,48714,48186,48441,0.11879999999999999
29.08.2021 15:00:00.000 GMT+0200,48439,48875,48261,48746,0.1684
29.08.2021 19:00:00.000 GMT+0200,48747,49072,48588,48973,0.1423
29.08.2021 23:00:00.000 GMT+0200,48973,49442,48413,48469,0.2556
30.08.2021 03:00:00.000 GMT+0200,48470,48760,47825,47940,0.27599999999999997
30.08.2021 07:00:00.000 GMT+0200,47940,48258,47679,48142,0.24760000000000001
30.08.2021 11:00:00.000 GMT+0200,48143,48177,47579,47645,0.22890000000000002
30.08.2021 15:00:00.000 GMT+0200,47645,48243,47451,48236,0.2429
30.08.2021 19:00:00.000 GMT+0200,48237,48764,48132,48712,0.20959999999999998
30.08.2021 23:00:00.000 GMT+0200,48728,48732,46759,46904,0.24359999999999998
31.08.2021 03:00:00.000 GMT+0200,46906,47347,46803,47109,0.1996
31.08.2021 07:00:00.000 GMT+0200,47109,48019,46892,47785,0.1748
31.08.2021 11:00:00.000 GMT+0200,47783,48201,47196,47859,0.21749999999999997
31.08.2021 15:00:00.000 GMT+0200,47862,48291,47224,47413,0.2188
31.08.2021 19:00:00.000 GMT+0200,47414,47485,46979,47066,0.18839999999999998
31.08.2021 23:00:00.000 GMT+0200,46995,47386,46766,46807,0.2066
01.09.2021 03:00:00.000 GMT+0200,46806,47301,46581,47193,0.16699999999999998
01.09.2021 07:00:00.000 GMT+0200,47191,47528,47148,47400,0.2106
01.09.2021 11:00:00.000 GMT+0200,47401,47879,47373,47763,0.2105
01.09.2021 15:00:00.000 GMT+0200,47764,48628,47331,48518,0.257
01.09.2021 19:00:00.000 GMT+0200,48518,49156,48100,48333,0.2474
01.09.2021 23:00:00.000 GMT+0200,48298,49017,48295,48832,0.2464
02.09.2021 03:00:00.000 GMT+0200,48833,49924,48727,49440,0.2577
02.09.2021 07:00:00.000 GMT+0200,49440,50398,49423,50155,0.21610000000000001
02.09.2021 11:00:00.000 GMT+0200,50154,50260,49763,50058,0.2467
02.09.2021 15:00:00.000 GMT+0200,50058,50413,49363,49636,0.24930000000000002
02.09.2021 19:00:00.000 GMT+0200,49636,49704,49251,49618,0.1965
02.09.2021 23:00:00.000 GMT+0200,49618,49883,48548,48631,0.2253
03.09.2021 03:00:00.000 GMT+0200,48629,49780,48401,49763,0.2219
03.09.2021 07:00:00.000 GMT+0200,49760,50077,49268,50052,0.2199
03.09.2021 11:00:00.000 GMT+0200,50052,50897,49591,50711,0.28200000000000003
03.09.2021 15:00:00.000 GMT+0200,50710,51071,50331,50544,0.2796
03.09.2021 19:00:00.000 GMT+0200,50545,50660,50128,50198,0.21939999999999998
03.09.2021 23:00:00.000 GMT+0200,50193,50306,49648,49996,0.1206
04.09.2021 03:00:00.000 GMT+0200,49994,50524,49649,50411,0.08839999999999999
04.09.2021 07:00:00.000 GMT+0200,50408,50499,50039,50170,0.0887
04.09.2021 11:00:00.000 GMT+0200,50169,50598,49776,50312,0.1412
04.09.2021 15:00:00.000 GMT+0200,50314,50349,49815,49896,0.16849999999999998
04.09.2021 19:00:00.000 GMT+0200,49897,50294,49469,50239,0.148
04.09.2021 23:00:00.000 GMT+0200,50247,50340,49813,50225,0.1488
05.09.2021 03:00:00.000 GMT+0200,50230,50368,49727,49899,0.1359
05.09.2021 07:00:00.000 GMT+0200,49901,50236,49558,50229,0.1588
05.09.2021 11:00:00.000 GMT+0200,50229,50447,49960,50180,0.1649
05.09.2021 15:00:00.000 GMT+0200,50179,50538,50127,50443,0.1256
05.09.2021 19:00:00.000 GMT+0200,50443,51754,50324,51710,0.1446
05.09.2021 23:00:00.000 GMT+0200,51713,51946,51546,51824,0.2538
06.09.2021 03:00:00.000 GMT+0200,51824,51998,51542,51764,0.2516
06.09.2021 07:00:00.000 GMT+0200,51764,52031,51688,51730,0.21130000000000002
06.09.2021 11:00:00.000 GMT+0200,51730,52250,51057,51411,0.2307
06.09.2021 15:00:00.000 GMT+0200,51412,51776,51220,51604,0.2264
06.09.2021 19:00:00.000 GMT+0200,51603,52090,51585,51994,0.2073
06.09.2021 23:00:00.000 GMT+0200,52006,52816,51901,52562,0.2408
07.09.2021 03:00:00.000 GMT+0200,52563,52965,52498,52577,0.23669999999999997
07.09.2021 07:00:00.000 GMT+0200,52576,52781,51239,51240,0.23440000000000003
07.09.2021 11:00:00.000 GMT+0200,51241,51491,50584,51034,0.2112
07.09.2021 15:00:00.000 GMT+0200,51035,51122,43054,47553,0.3854
07.09.2021 19:00:00.000 GMT+0200,47554,47634,46059,46883,0.5800000000000001
07.09.2021 23:00:00.000 GMT+0200,46931,47248,46175,47106,0.5323
08.09.2021 03:00:00.000 GMT+0200,47106,47405,46334,46505,0.45089999999999997
08.09.2021 07:00:00.000 GMT+0200,46505,46760,44494,46024,0.34199999999999997
08.09.2021 11:00:00.000 GMT+0200,46021,46816,45787,46301,0.2782
08.09.2021 15:00:00.000 GMT+0200,46302,46842,45712,46465,0.2805
08.09.2021 19:00:00.000 GMT+0200,46466,46544,45877,46116,0.25139999999999996
08.09.2021 23:00:00.000 GMT+0200,46117,46824,45939,46394,0.2268
09.09.2021 03:00:00.000 GMT+0200,46394,46399,45601,46214,0.2169
09.09.2021 07:00:00.000 GMT+0200,46215,46590,45938,46321,0.18879999999999997
09.09.2021 11:00:00.000 GMT+0200,46320,46797,45677,46709,0.23920000000000002
09.09.2021 15:00:00.000 GMT+0200,46710,47429,46705,47251,0.2596
09.09.2021 19:00:00.000 GMT+0200,47250,47304,46130,46326,0.211
09.09.2021 23:00:00.000 GMT+0200,46285,46737,46253,46630,0.2006
10.09.2021 03:00:00.000 GMT+0200,46630,47070,46534,46608,0.16240000000000002
10.09.2021 07:00:00.000 GMT+0200,46608,46791,45696,46041,0.2012
10.09.2021 11:00:00.000 GMT+0200,46039,46521,45779,45960,0.1804
10.09.2021 15:00:00.000 GMT+0200,45956,46263,44782,45517,0.24780000000000002
10.09.2021 19:00:00.000 GMT+0200,45521,45874,45101,45129,0.1784
10.09.2021 23:00:00.000 GMT+0200,45126,45316,44220,45253,0.21839999999999998
11.09.2021 03:00:00.000 GMT+0200,45258,45527,44930,45351,0.135
11.09.2021 07:00:00.000 GMT+0200,45351,45482,44828,45169,0.1377
11.09.2021 11:00:00.000 GMT+0200,45172,45814,45010,45632,0.114
11.09.2021 15:00:00.000 GMT+0200,45632,46039,45452,45936,0.1525
11.09.2021 19:00:00.000 GMT+0200,45928,45938,45212,45369,0.1186
11.09.2021 23:00:00.000 GMT+0200,45365,45502,44844,45008,0.1623
12.09.2021 03:00:00.000 GMT+0200,45006,45546,44811,45397,0.1754
12.09.2021 07:00:00.000 GMT+0200,45395,46199,45131,46162,0.13540000000000002
12.09.2021 11:00:00.000 GMT+0200,46163,46233,45804,46061,0.1421
12.09.2021 15:00:00.000 GMT+0200,46059,46305,45810,45942,0.1138
12.09.2021 19:00:00.000 GMT+0200,45940,46266,45073,45151,0.1811
12.09.2021 23:00:00.000 GMT+0200,45142,46480,44969,46086,0.2066
13.09.2021 03:00:00.000 GMT+0200,46087,46137,44544,44766,0.2967
13.09.2021 07:00:00.000 GMT+0200,44762,45015,44244,44462,0.34609999999999996
13.09.2021 11:00:00.000 GMT+0200,44465,45068,44251,44697,0.41170000000000007
13.09.2021 15:00:00.000 GMT+0200,44697,46888,43509,44501,0.477
13.09.2021 19:00:00.000 GMT+0200,44500,45287,44380,45250,0.3528
13.09.2021 23:00:00.000 GMT+0200,45251,45560,44751,45241,0.3527
14.09.2021 03:00:00.000 GMT+0200,45241,45418,45056,45155,0.3053
14.09.2021 07:00:00.000 GMT+0200,45154,46103,45121,46031,0.3153
14.09.2021 11:00:00.000 GMT+0200,46031,46651,45810,46599,0.3377
14.09.2021 15:00:00.000 GMT+0200,46601,47010,46214,46669,0.38749999999999996
14.09.2021 19:00:00.000 GMT+0200,46665,47026,46399,46886,0.333
14.09.2021 23:00:00.000 GMT+0200,46872,47423,46465,47221,0.3845
15.09.2021 03:00:00.000 GMT+0200,47226,47475,46900,46938,0.30829999999999996
15.09.2021 07:00:00.000 GMT+0200,46938,47382,46767,47120,0.3138
15.09.2021 11:00:00.000 GMT+0200,47121,47754,47112,47468,0.3338
15.09.2021 15:00:00.000 GMT+0200,47468,48494,47409,48122,0.3226
15.09.2021 19:00:00.000 GMT+0200,48122,48326,47919,47997,0.2917
15.09.2021 23:00:00.000 GMT+0200,48008,48512,47924,47963,0.3271
16.09.2021 03:00:00.000 GMT+0200,47964,48542,47417,48360,0.3042
16.09.2021 07:00:00.000 GMT+0200,48360,48554,48117,48156,0.25529999999999997
16.09.2021 11:00:00.000 GMT+0200,48156,48334,47707,48108,0.2854
16.09.2021 15:00:00.000 GMT+0200,48109,48278,47283,48026,0.35919999999999996
16.09.2021 19:00:00.000 GMT+0200,48026,48099,47094,47202,0.3449
16.09.2021 23:00:00.000 GMT+0200,47237,47992,47225,47578,0.2993
17.09.2021 03:00:00.000 GMT+0200,47578,48195,47529,48152,0.3369
17.09.2021 07:00:00.000 GMT+0200,48152,48221,47720,47988,0.31370000000000003
17.09.2021 11:00:00.000 GMT+0200,47986,48051,47295,47521,0.31980000000000003
17.09.2021 15:00:00.000 GMT+0200,47521,47780,47219,47685,0.1985
17.09.2021 19:00:00.000 GMT+0200,47685,47724,46810,47034,0.1593
17.09.2021 23:00:00.000 GMT+0200,47032,47481,46848,47411,0.1981
18.09.2021 03:00:00.000 GMT+0200,47411,48395,47390,48391,0.17670000000000002
18.09.2021 07:00:00.000 GMT+0200,48391,48818,48349,48710,0.1699
18.09.2021 11:00:00.000 GMT+0200,48710,48848,48317,48422,0.17040000000000002
18.09.2021 15:00:00.000 GMT+0200,48422,48599,48237,48275,0.1669
18.09.2021 19:00:00.000 GMT+0200,48272,48471,47867,48045,0.17700000000000002
18.09.2021 23:00:00.000 GMT+0200,48041,48424,47904,47988,0.1484
19.09.2021 03:00:00.000 GMT+0200,47988,48091,47678,47907,0.1498
19.09.2021 07:00:00.000 GMT+0200,47906,48374,47838,48329,0.13290000000000002
19.09.2021 11:00:00.000 GMT+0200,48327,48382,47167,47327,0.1675
19.09.2021 15:00:00.000 GMT+0200,47329,47819,47268,47606,0.16770000000000002
19.09.2021 19:00:00.000 GMT+0200,47606,47832,47328,47642,0.1618
19.09.2021 23:00:00.000 GMT+0200,47641,47711,46862,47051,0.33719999999999994
20.09.2021 03:00:00.000 GMT+0200,47051,47342,45231,45720,0.3233
20.09.2021 07:00:00.000 GMT+0200,45721,45890,44553,45109,0.29410000000000003
20.09.2021 11:00:00.000 GMT+0200,45108,45338,42568,43577,0.4396
20.09.2021 15:00:00.000 GMT+0200,43577,44193,43208,43912,0.338
20.09.2021 19:00:00.000 GMT+0200,43912,44293,42957,43603,0.364
20.09.2021 23:00:00.000 GMT+0200,43604,43985,40268,41721,0.4153
21.09.2021 03:00:00.000 GMT+0200,41720,43143,41616,42487,0.3528
21.09.2021 07:00:00.000 GMT+0200,42486,43525,42232,43332,0.3347
21.09.2021 11:00:00.000 GMT+0200,43332,43687,43134,43187,0.2548
21.09.2021 15:00:00.000 GMT+0200,43189,43379,42241,42502,0.4005000000000001
21.09.2021 19:00:00.000 GMT+0200,42502,42842,40807,40996,0.4343
21.09.2021 23:00:00.000 GMT+0200,41022,41991,39676,41077,0.47050000000000003
22.09.2021 03:00:00.000 GMT+0200,41079,42462,40878,41957,0.36300000000000004
22.09.2021 07:00:00.000 GMT+0200,41957,42800,41913,42352,0.3011
22.09.2021 11:00:00.000 GMT+0200,42353,42560,41915,42249,0.2711
22.09.2021 15:00:00.000 GMT+0200,42249,43517,42137,43409,0.3959
22.09.2021 19:00:00.000 GMT+0200,43409,44067,42952,43510,0.3996
22.09.2021 23:00:00.000 GMT+0200,43474,43895,43090,43266,0.3312
23.09.2021 03:00:00.000 GMT+0200,43266,44346,43148,44113,0.3427
23.09.2021 07:00:00.000 GMT+0200,44111,44427,43783,43934,0.3215
23.09.2021 11:00:00.000 GMT+0200,43934,44280,43450,43583,0.38459999999999994
23.09.2021 15:00:00.000 GMT+0200,43583,44242,43496,43865,0.3318
23.09.2021 19:00:00.000 GMT+0200,43865,44995,43864,44764,0.39470000000000005
23.09.2021 23:00:00.000 GMT+0200,44762,45054,44457,44731,0.34459999999999996
24.09.2021 03:00:00.000 GMT+0200,44731,44859,44116,44337,0.307
24.09.2021 07:00:00.000 GMT+0200,44337,45210,43977,44577,0.3604
24.09.2021 11:00:00.000 GMT+0200,44577,44595,40779,41237,0.5397000000000001
24.09.2021 15:00:00.000 GMT+0200,41238,42746,40949,42263,0.3672
24.09.2021 19:00:00.000 GMT+0200,42263,43052,41830,43031,0.24029999999999999
24.09.2021 23:00:00.000 GMT+0200,43028,43264,42606,42817,0.16929999999999998
25.09.2021 03:00:00.000 GMT+0200,42817,42916,42117,42778,0.1763
25.09.2021 07:00:00.000 GMT+0200,42779,42909,41754,42728,0.18130000000000002
25.09.2021 11:00:00.000 GMT+0200,42728,43033,42321,42423,0.18419999999999997
25.09.2021 15:00:00.000 GMT+0200,42423,42820,42253,42707,0.1864
25.09.2021 19:00:00.000 GMT+0200,42707,42874,42529,42720,0.1613
25.09.2021 23:00:00.000 GMT+0200,42720,42867,42409,42636,0.1628
26.09.2021 03:00:00.000 GMT+0200,42638,42677,41985,42295,0.1819
26.09.2021 07:00:00.000 GMT+0200,42295,42361,40860,41671,0.2333
26.09.2021 11:00:00.000 GMT+0200,41671,43776,41587,43335,0.2331
26.09.2021 15:00:00.000 GMT+0200,43335,43585,43181,43288,0.18689999999999998
26.09.2021 19:00:00.000 GMT+0200,43290,43734,43162,43686,0.1644
26.09.2021 23:00:00.000 GMT+0200,43696,43995,42758,43936,0.2201
27.09.2021 03:00:00.000 GMT+0200,43936,44386,43791,44078,0.2087
27.09.2021 07:00:00.000 GMT+0200,44079,44294,43736,43903,0.20440000000000003
27.09.2021 11:00:00.000 GMT+0200,43903,44150,43354,43624,0.3183
27.09.2021 15:00:00.000 GMT+0200,43625,44125,42932,43133,0.38889999999999997
27.09.2021 19:00:00.000 GMT+0200,43134,43294,42670,42759,0.3705
27.09.2021 23:00:00.000 GMT+0200,42760,43466,42031,42395,0.4042
28.09.2021 03:00:00.000 GMT+0200,42395,42830,42159,42704,0.36899999999999994
28.09.2021 07:00:00.000 GMT+0200,42703,42783,41588,41907,0.4064
28.09.2021 11:00:00.000 GMT+0200,41907,42216,41695,41893,0.29700000000000004
28.09.2021 15:00:00.000 GMT+0200,41893,42631,41214,41322,0.344
28.09.2021 19:00:00.000 GMT+0200,41322,42069,41178,41847,0.29490000000000005
28.09.2021 23:00:00.000 GMT+0200,41847,42051,40826,41653,0.2621
29.09.2021 03:00:00.000 GMT+0200,41657,42523,41404,42312,0.271
29.09.2021 07:00:00.000 GMT+0200,42314,42549,42074,42434,0.1938
29.09.2021 11:00:00.000 GMT+0200,42434,42651,41933,42108,0.2046
29.09.2021 15:00:00.000 GMT+0200,42108,42322,41480,41558,0.2541
29.09.2021 19:00:00.000 GMT+0200,41558,41631,40970,41193,0.277
29.09.2021 23:00:00.000 GMT+0200,41193,42462,41028,42387,0.2081
30.09.2021 03:00:00.000 GMT+0200,42387,43885,42313,43568,0.2523
30.09.2021 07:00:00.000 GMT+0200,43569,43763,42873,43128,0.2542
30.09.2021 11:00:00.000 GMT+0200,43128,43829,42785,43470,0.2521
30.09.2021 15:00:00.000 GMT+0200,43470,43640,42900,43004,0.26339999999999997
30.09.2021 19:00:00.000 GMT+0200,43004,44164,42996,43500,0.2928
30.09.2021 23:00:00.000 GMT+0200,43502,44111,43439,43762,0.2339
01.10.2021 03:00:00.000 GMT+0200,43759,43861,43353,43682,0.21530000000000002
01.10.2021 07:00:00.000 GMT+0200,43683,45043,43580,45007,0.2869
01.10.2021 11:00:00.000 GMT+0200,45008,47945,44857,47287,0.4051
01.10.2021 15:00:00.000 GMT+0200,47286,47856,46837,47641,0.4351
01.10.2021 19:00:00.000 GMT+0200,47641,48235,47490,48205,0.41600000000000004
01.10.2021 23:00:00.000 GMT+0200,48205,48539,47709,47899,0.19610000000000002
02.10.2021 03:00:00.000 GMT+0200,47899,48173,47533,47668,0.1518
02.10.2021 07:00:00.000 GMT+0200,47669,47982,47610,47790,0.18080000000000002
02.10.2021 11:00:00.000 GMT+0200,47790,47968,47576,47808,0.3103
02.10.2021 15:00:00.000 GMT+0200,47808,48397,47741,48077,0.3936
02.10.2021 19:00:00.000 GMT+0200,48077,48330,47825,48077,0.3493
02.10.2021 23:00:00.000 GMT+0200,48077,48330,47185,47362,0.3859
03.10.2021 03:00:00.000 GMT+0200,47360,48023,47317,47970,0.3562
03.10.2021 07:00:00.000 GMT+0200,47971,48176,47902,47916,0.29769999999999996
